Fecha,nro_registro,nro_actualiza,nro_consulta,nro_elimina
2020-08-03 02:14:04,4,0,1,0
2020-08-03 02:14:05,12,0,3,0
2020-08-03 02:14:06,15,0,1,0
2020-08-03 02:14:07,16,0,0,0
2020-08-03 02:14:08,2,0,0,0
2020-08-03 02:14:09,8,0,0,0
2020-08-03 02:14:10,1,0,0,0
2020-08-03 02:14:13,3,0,0,0
2020-08-03 02:14:14,2,5,5,0
2020-08-03 02:14:15,2,1,0,0
2020-08-03 02:14:16,1,1,2,0
2020-08-03 02:14:17,0,1,1,0
2020-08-03 02:14:19,2,2,1,0
2020-08-03 02:14:20,3,2,1,0
2020-08-03 02:14:21,11,3,0,0
2020-08-03 02:14:22,13,2,0,0
2020-08-03 02:14:23,18,3,0,0
2020-08-03 02:14:24,13,0,0,0
2020-08-03 02:14:25,11,0,0,0
2020-08-03 02:14:26,7,0,0,0
2020-08-03 02:14:27,2,0,0,0
2020-08-03 02:14:28,6,0,0,0
2020-08-03 02:14:30,5,0,0,0
2020-08-03 02:14:31,1,0,0,0
2020-08-03 02:14:43,3,0,0,0
2020-08-03 02:14:44,2,5,4,4
2020-08-03 02:14:45,0,0,1,1
2020-08-03 02:14:46,2,1,1,1
2020-08-03 02:14:47,0,1,1,1
2020-08-03 02:14:48,2,2,1,1
2020-08-03 02:14:49,2,1,1,1
2020-08-03 02:14:50,1,1,0,0
2020-08-03 02:14:51,1,1,3,3
2020-08-03 02:14:52,3,2,1,0
2020-08-03 02:14:53,1,2,3,2
2020-08-03 02:14:54,1,1,1,0
2020-08-03 02:14:55,0,1,1,1
2020-08-03 02:14:56,2,1,0,0
2020-08-03 02:14:57,1,2,3,0
2020-08-03 02:14:58,3,2,2,0
2020-08-03 02:14:59,1,1,1,0
2020-08-03 02:15:00,2,2,2,0
2020-08-03 02:15:01,1,0,1,0
2020-08-03 02:15:02,6,1,0,0
2020-08-03 02:15:03,5,2,3,0
2020-08-03 02:15:04,6,0,1,0
2020-08-03 02:15:05,1,1,1,0
2020-08-03 02:15:06,1,0,0,0
2020-08-03 02:15:07,8,0,2,0
2020-08-03 02:15:08,9,0,0,0
2020-08-03 02:15:09,8,0,1,0
2020-08-03 02:15:10,19,0,0,0
2020-08-03 02:15:11,2,0,0,0
2020-08-03 02:15:12,12,0,0,0
2020-08-03 02:15:13,4,0,0,0
2020-08-03 02:15:14,2,5,2,5
2020-08-03 02:15:15,0,1,4,1
2020-08-03 02:15:16,1,1,0,1
2020-08-03 02:15:17,1,0,1,0
2020-08-03 02:15:18,0,0,1,1
2020-08-03 02:15:19,3,1,1,2
2020-08-03 02:15:20,1,1,3,2
2020-08-03 02:15:21,2,0,0,2
2020-08-03 02:15:22,1,1,2,0
2020-08-03 02:15:23,0,0,1,1
2020-08-03 02:15:24,1,0,0,1
2020-08-03 02:15:25,2,0,1,2
2020-08-03 02:15:26,3,0,3,2
2020-08-03 02:15:27,2,0,3,2
2020-08-03 02:15:28,2,0,2,1
2020-08-03 02:15:29,1,0,2,0
2020-08-03 02:15:31,3,0,1,1
2020-08-03 02:15:32,3,0,5,1
2020-08-03 02:15:33,2,0,2,0
2020-08-03 02:15:34,1,0,1,0
2020-08-03 02:15:35,1,0,1,0
2020-08-03 02:15:36,4,0,1,0
2020-08-03 02:15:37,1,0,3,0
2020-08-03 02:15:38,1,0,2,0
2020-08-03 02:15:39,3,0,2,0
2020-08-03 02:15:40,1,0,1,0
2020-08-03 02:15:41,9,0,1,0
2020-08-03 02:15:42,6,0,2,0
2020-08-03 02:15:43,16,0,2,0
2020-08-03 02:15:44,8,3,2,2
2020-08-03 02:15:45,10,3,4,3
2020-08-03 02:15:46,7,2,0,0
2020-08-03 02:15:47,6,1,2,0
2020-08-03 02:15:48,4,1,2,0
2020-08-03 02:15:49,5,1,1,0
2020-08-03 02:15:50,6,2,2,0
2020-08-03 02:15:51,10,5,1,0
2020-08-03 02:15:52,6,0,0,0
2020-08-03 02:15:53,22,0,0,0
2020-08-03 02:15:54,17,0,0,0
2020-08-03 02:15:55,17,1,1,0
2020-08-03 02:15:56,3,0,0,0
2020-08-03 02:15:57,3,0,0,0
2020-08-03 02:15:58,2,1,0,0
2020-08-03 02:15:59,3,0,0,0
2020-08-03 02:16:00,6,0,0,0
2020-08-03 02:16:01,7,0,0,0
2020-08-03 02:16:03,1,0,0,0
2020-08-03 02:16:13,1,0,0,0
2020-08-03 02:16:14,4,4,2,2
2020-08-03 02:16:15,2,3,2,2
2020-08-03 02:16:16,0,0,3,3
2020-08-03 02:16:20,2,1,0,0
2020-08-03 02:16:21,2,3,2,2
2020-08-03 02:16:22,0,0,2,2
2020-08-03 02:16:24,1,0,0,0
2020-08-03 02:16:25,2,3,2,2
2020-08-03 02:16:26,3,2,1,3
2020-08-03 02:16:27,0,1,3,1
2020-08-03 02:16:29,1,0,0,0
2020-08-03 02:16:30,2,3,2,2
2020-08-03 02:16:32,0,0,1,1
2020-08-03 02:16:33,4,4,4,4
2020-08-03 02:16:34,6,4,0,0
2020-08-03 02:16:35,7,1,0,0
2020-08-03 02:16:36,10,2,1,1
2020-08-03 02:16:37,14,1,0,0
2020-08-03 02:16:38,6,0,0,0
2020-08-03 02:16:39,2,0,0,0
2020-08-03 02:16:40,6,1,0,0
2020-08-03 02:16:41,2,1,0,0
2020-08-03 02:16:42,14,1,0,0
2020-08-03 02:16:44,9,5,4,5
2020-08-03 02:16:45,3,1,1,1
2020-08-03 02:16:46,0,2,0,1
2020-08-03 02:16:47,3,3,0,1
2020-08-03 02:16:48,4,3,0,6
2020-08-03 02:16:49,8,3,0,5
2020-08-03 02:16:50,21,1,0,3
2020-08-03 02:16:51,14,1,0,1
2020-08-03 02:16:52,24,1,0,2
2020-08-03 02:16:53,12,0,0,0
2020-08-03 02:16:54,14,0,0,0
2020-08-03 02:16:55,1,0,0,0
2020-08-03 02:16:56,6,0,0,0
2020-08-03 02:17:17,5,5,5,5
2020-08-03 02:17:19,1,1,0,0
2020-08-03 02:17:20,0,0,1,1
2020-08-03 02:17:21,3,2,0,0
2020-08-03 02:17:22,1,2,1,4
2020-08-03 02:17:23,2,1,3,0
2020-08-03 02:17:24,2,2,2,0
2020-08-03 02:17:25,1,1,3,0
2020-08-03 02:17:26,1,1,1,0
2020-08-03 02:17:27,1,1,1,0
2020-08-03 02:17:28,2,1,1,0
2020-08-03 02:17:29,2,2,3,0
2020-08-03 02:17:32,4,1,3,0
2020-08-03 02:17:33,2,0,3,0
2020-08-03 02:17:35,3,0,1,0
2020-08-03 02:17:36,2,0,3,0
2020-08-03 02:17:37,5,0,1,0
2020-08-03 02:17:38,5,0,2,0
2020-08-03 02:17:39,2,0,1,0
2020-08-03 02:17:40,2,0,1,0
2020-08-03 02:17:41,1,0,2,0
2020-08-03 02:17:42,1,0,1,0
2020-08-03 02:17:43,1,0,1,0
2020-08-03 02:17:44,4,2,0,0
2020-08-03 02:17:45,8,3,2,4
2020-08-03 02:17:46,4,7,2,4
2020-08-03 02:17:47,12,5,2,2
2020-08-03 02:17:48,13,2,1,0
2020-08-03 02:17:49,6,0,0,0
2020-08-03 02:17:50,11,1,1,0
2020-08-03 02:17:51,28,0,0,0
2020-08-03 02:17:52,30,0,0,0
2020-08-03 02:17:53,8,0,0,0
2020-08-03 02:17:54,18,0,1,0
2020-08-03 02:17:55,4,0,0,0
2020-08-03 02:17:59,1,0,1,0
2020-08-03 02:18:00,8,0,0,0
2020-08-03 02:18:01,1,0,0,0
2020-08-03 02:18:14,5,5,4,4
2020-08-03 02:18:15,2,2,2,2
2020-08-03 02:18:16,1,1,1,2
2020-08-03 02:18:17,1,1,1,1
2020-08-03 02:18:18,1,1,1,1
2020-08-03 02:18:19,1,0,2,1
2020-08-03 02:18:20,2,1,0,0
2020-08-03 02:18:21,0,1,2,2
2020-08-03 02:18:22,3,2,2,3
2020-08-03 02:18:23,3,0,3,1
2020-08-03 02:18:24,0,0,1,0
2020-08-03 02:18:26,3,0,2,1
2020-08-03 02:18:27,10,1,3,1
2020-08-03 02:18:28,6,0,1,0
2020-08-03 02:18:29,1,0,0,0
2020-08-03 02:18:30,1,0,1,0
2020-08-03 02:18:31,1,0,0,0
2020-08-03 02:18:32,5,0,1,1
2020-08-03 02:18:33,3,0,0,0
2020-08-03 02:18:34,2,0,0,0
2020-08-03 02:18:35,6,0,1,0
2020-08-03 02:18:36,10,0,1,0
2020-08-03 02:18:37,14,0,0,0
2020-08-03 02:18:38,5,0,1,0
2020-08-03 02:18:40,3,0,0,0
2020-08-03 02:18:41,6,0,0,0
2020-08-03 02:18:42,5,0,0,0
2020-08-03 02:18:43,1,0,0,0
2020-08-03 02:18:44,6,0,6,0
2020-08-03 02:18:45,1,0,2,0
2020-08-03 02:18:48,3,0,2,0
2020-08-03 02:18:49,3,0,3,0
2020-08-03 02:18:50,3,0,3,0
2020-08-03 02:18:51,6,0,7,0
2020-08-03 02:18:52,2,0,2,0
2020-08-03 02:18:54,1,0,0,0
2020-08-03 02:18:55,3,0,3,0
2020-08-03 02:18:56,1,0,2,0
2020-08-03 02:18:57,1,0,1,0
2020-08-03 02:18:59,1,0,1,0
2020-08-03 02:19:00,2,0,2,0
2020-08-03 02:19:01,6,0,2,0
2020-08-03 02:19:02,7,0,0,0
2020-08-03 02:19:03,14,0,0,0
2020-08-03 02:19:04,9,0,2,0
2020-08-03 02:19:05,4,0,0,0
2020-08-03 02:19:06,1,0,1,0
2020-08-03 02:19:07,6,0,0,0
2020-08-03 02:19:08,1,0,0,0
2020-08-03 02:19:09,1,0,1,0
2020-08-03 02:19:10,5,0,0,0
2020-08-03 02:19:12,11,0,0,0
2020-08-03 02:19:13,1,0,0,0
2020-08-03 02:19:14,5,5,4,5
2020-08-03 02:19:15,3,0,3,3
2020-08-03 02:19:16,0,0,1,0
2020-08-03 02:19:19,1,0,0,1
2020-08-03 02:19:20,2,0,3,2
2020-08-03 02:19:21,2,0,2,2
2020-08-03 02:19:22,3,0,2,0
2020-08-03 02:19:23,2,0,3,1
2020-08-03 02:19:24,4,0,1,0
2020-08-03 02:19:25,5,0,1,1
2020-08-03 02:19:26,4,0,1,0
2020-08-03 02:19:27,6,0,1,0
2020-08-03 02:19:28,7,0,0,0
2020-08-03 02:19:29,2,0,1,0
2020-08-03 02:19:30,3,0,1,0
2020-08-03 02:19:31,4,0,0,0
2020-08-03 02:19:32,12,0,1,0
2020-08-03 02:19:33,14,0,0,0
2020-08-03 02:19:34,7,0,0,0
2020-08-03 02:19:35,4,0,0,0
2020-08-03 02:19:36,6,0,0,0
2020-08-03 02:19:37,10,0,0,0
2020-08-03 02:19:38,4,0,0,0
2020-08-03 02:19:44,5,5,3,3
2020-08-03 02:19:45,4,4,3,4
2020-08-03 02:19:46,0,0,3,2
2020-08-03 02:19:47,1,0,0,0
2020-08-03 02:19:48,0,1,1,1
2020-08-03 02:19:50,2,1,0,0
2020-08-03 02:19:51,2,2,2,2
2020-08-03 02:19:52,1,2,2,3
2020-08-03 02:19:53,2,2,1,2
2020-08-03 02:19:54,2,2,2,0
2020-08-03 02:19:55,3,2,2,3
2020-08-03 02:19:56,3,3,0,1
2020-08-03 02:19:57,7,2,1,1
2020-08-03 02:19:58,6,1,0,0
2020-08-03 02:19:59,2,1,0,0
2020-08-03 02:20:00,9,3,0,1
2020-08-03 02:20:01,4,1,0,0
2020-08-03 02:20:02,12,2,0,1
2020-08-03 02:20:03,2,1,0,0
2020-08-03 02:20:04,7,3,0,1
2020-08-03 02:20:05,10,2,0,0
2020-08-03 02:20:06,11,0,0,0
2020-08-03 02:20:14,5,5,0,5
2020-08-03 02:20:15,0,0,5,0
2020-08-03 02:20:17,2,2,2,2
2020-08-03 02:20:18,2,2,0,2
2020-08-03 02:20:19,1,0,2,0
2020-08-03 02:20:20,1,1,1,1
2020-08-03 02:20:21,1,2,1,1
2020-08-03 02:20:22,3,1,3,2
2020-08-03 02:20:23,1,0,0,0
2020-08-03 02:20:24,1,3,2,2
2020-08-03 02:20:25,0,0,1,1
2020-08-03 02:20:26,3,0,1,0
2020-08-03 02:20:27,2,1,2,1
2020-08-03 02:20:28,2,3,1,2
2020-08-03 02:20:29,0,0,3,1
2020-08-03 02:20:30,1,0,1,0
2020-08-03 02:20:31,2,0,1,0
2020-08-03 02:20:32,2,0,2,0
2020-08-03 02:20:33,2,0,3,0
2020-08-03 02:20:34,1,0,1,0
2020-08-03 02:20:35,1,0,0,0
2020-08-03 02:20:36,2,0,2,0
2020-08-03 02:20:37,3,0,3,0
2020-08-03 02:20:38,1,0,2,0
2020-08-03 02:20:39,1,0,1,0
2020-08-03 02:20:40,2,0,2,0
2020-08-03 02:20:41,1,0,1,0
2020-08-03 02:20:42,8,0,2,0
2020-08-03 02:20:43,9,0,0,0
2020-08-03 02:20:44,14,4,3,3
2020-08-03 02:20:45,17,3,3,2
2020-08-03 02:20:46,8,2,1,0
2020-08-03 02:20:47,10,1,5,0
2020-08-03 02:20:48,4,0,2,0
2020-08-03 02:20:49,3,0,0,0
2020-08-03 02:20:50,9,0,2,0
2020-08-03 02:20:51,5,0,2,0
2020-08-03 02:20:52,8,0,1,0
2020-08-03 02:20:53,10,0,0,0
2020-08-03 02:20:54,11,0,1,0
2020-08-03 02:20:55,4,0,0,0
2020-08-03 02:20:56,9,0,0,0
2020-08-03 02:20:57,4,0,0,0
2020-08-03 02:20:58,16,0,0,0
2020-08-03 02:20:59,17,0,0,0
2020-08-03 02:21:00,6,0,0,0
2020-08-03 02:21:14,10,5,0,0
2020-08-03 02:21:15,28,5,0,0
2020-08-03 02:21:16,15,0,0,0
2020-08-03 02:21:17,11,0,0,0
2020-08-03 02:21:18,36,0,0,0
2020-08-03 02:21:19,4,0,0,0
2020-08-03 02:21:20,1,0,0,0
2020-08-03 02:21:44,5,5,1,2
2020-08-03 02:21:45,0,0,3,3
2020-08-03 02:21:46,3,3,2,1
2020-08-03 02:21:47,0,0,2,2
2020-08-03 02:21:50,3,3,1,2
2020-08-03 02:21:51,1,1,2,2
2020-08-03 02:21:52,1,1,1,0
2020-08-03 02:21:53,0,0,1,1
2020-08-03 02:21:54,3,3,2,3
2020-08-03 02:21:55,3,2,2,0
2020-08-03 02:21:56,2,0,3,2
2020-08-03 02:21:57,2,0,1,0
2020-08-03 02:21:58,1,2,0,0
2020-08-03 02:21:59,0,0,3,2
2020-08-03 02:22:00,1,0,0,0
2020-08-03 02:22:01,2,0,3,0
2020-08-03 02:22:02,1,0,0,0
2020-08-03 02:22:03,1,0,2,0
2020-08-03 02:22:05,2,0,1,0
2020-08-03 02:22:06,4,0,4,0
2020-08-03 02:22:07,2,0,3,0
2020-08-03 02:22:08,1,0,1,0
2020-08-03 02:22:09,1,0,0,0
2020-08-03 02:22:10,0,0,1,0
2020-08-03 02:22:11,5,0,1,0
2020-08-03 02:22:12,9,0,0,0
2020-08-03 02:22:13,7,0,1,0
2020-08-03 02:22:14,8,5,1,2
2020-08-03 02:22:15,9,1,6,3
2020-08-03 02:22:16,5,2,1,2
2020-08-03 02:22:17,3,1,2,2
2020-08-03 02:22:18,8,2,1,2
2020-08-03 02:22:19,6,0,3,0
2020-08-03 02:22:20,5,1,1,0
2020-08-03 02:22:21,3,2,2,2
2020-08-03 02:22:22,2,2,1,1
2020-08-03 02:22:23,2,1,2,1
2020-08-03 02:22:24,1,1,1,0
2020-08-03 02:22:25,5,0,1,0
2020-08-03 02:22:26,3,2,2,0
2020-08-03 02:22:27,4,1,1,0
2020-08-03 02:22:28,5,2,2,0
2020-08-03 02:22:29,1,1,1,0
2020-08-03 02:22:30,3,2,0,0
2020-08-03 02:22:31,2,3,2,0
2020-08-03 02:22:32,4,1,2,0
2020-08-03 02:22:33,9,4,0,0
2020-08-03 02:22:34,17,0,0,0
2020-08-03 02:22:35,7,0,0,0
2020-08-03 02:22:36,9,2,0,0
2020-08-03 02:22:37,5,1,1,0
2020-08-03 02:22:38,2,1,1,0
2020-08-03 02:22:39,3,0,0,0
2020-08-03 02:22:41,1,0,0,0
2020-08-03 02:22:42,4,2,0,0
2020-08-03 02:22:43,7,0,0,0
2020-08-03 02:22:44,7,5,3,3
2020-08-03 02:22:45,1,1,1,3
2020-08-03 02:22:46,1,1,2,0
2020-08-03 02:22:47,1,0,1,1
2020-08-03 02:22:48,1,2,2,1
2020-08-03 02:22:49,7,6,4,2
2020-08-03 02:22:50,4,5,6,0
2020-08-03 02:22:51,2,1,2,0
2020-08-03 02:22:52,2,2,2,0
2020-08-03 02:22:53,0,1,1,0
2020-08-03 02:22:54,3,3,3,0
2020-08-03 02:22:55,3,0,1,0
2020-08-03 02:22:56,3,2,2,0
2020-08-03 02:22:57,6,2,2,0
2020-08-03 02:22:58,5,1,2,0
2020-08-03 02:22:59,1,0,0,0
2020-08-03 02:23:01,2,0,1,0
2020-08-03 02:23:02,6,1,3,0
2020-08-03 02:23:03,10,2,5,0
2020-08-03 02:23:04,8,0,0,0
2020-08-03 02:23:05,3,0,1,0
2020-08-03 02:23:06,3,0,0,0
2020-08-03 02:23:08,1,0,1,0
2020-08-03 02:23:09,1,0,0,0
2020-08-03 02:23:10,8,0,0,0
2020-08-03 02:23:11,2,0,0,0
2020-08-03 02:23:12,7,0,0,0
2020-08-03 02:23:13,4,0,0,0
2020-08-03 02:23:14,9,0,5,5
2020-08-03 02:23:15,15,0,0,4
2020-08-03 02:23:16,13,0,0,0
2020-08-03 02:23:17,28,0,0,1
2020-08-03 02:23:18,14,0,0,0
2020-08-03 02:23:19,5,0,0,0
2020-08-03 02:23:20,1,0,0,0
2020-08-03 02:23:23,10,0,0,0
2020-08-03 02:23:44,5,5,3,5
2020-08-03 02:23:45,2,2,0,1
2020-08-03 02:23:46,4,1,7,4
2020-08-03 02:23:47,2,1,3,3
2020-08-03 02:23:48,2,0,1,2
2020-08-03 02:23:49,0,0,1,0
2020-08-03 02:23:51,1,1,1,1
2020-08-03 02:23:53,3,0,2,2
2020-08-03 02:23:54,1,0,2,1
2020-08-03 02:23:55,2,0,2,2
2020-08-03 02:23:56,1,0,1,1
2020-08-03 02:23:57,1,0,1,0
2020-08-03 02:23:58,1,0,1,1
2020-08-03 02:23:59,2,0,2,1
2020-08-03 02:24:00,5,0,4,1
2020-08-03 02:24:01,3,0,4,0
2020-08-03 02:24:02,1,0,1,0
2020-08-03 02:24:03,2,0,1,0
2020-08-03 02:24:04,4,0,5,0
2020-08-03 02:24:05,2,0,0,0
2020-08-03 02:24:06,3,0,0,0
2020-08-03 02:24:07,6,0,0,0
2020-08-03 02:24:08,12,0,1,0
2020-08-03 02:24:09,10,0,1,0
2020-08-03 02:24:10,0,0,1,0
2020-08-03 02:24:12,4,0,0,0
2020-08-03 02:24:13,14,0,0,0
2020-08-03 02:24:14,7,5,1,4
2020-08-03 02:24:15,3,2,6,1
2020-08-03 02:24:16,2,2,1,0
2020-08-03 02:24:17,0,1,2,0
2020-08-03 02:24:18,3,2,1,0
2020-08-03 02:24:19,4,4,3,0
2020-08-03 02:24:20,4,4,4,0
2020-08-03 02:24:21,1,2,4,0
2020-08-03 02:24:22,2,1,1,0
2020-08-03 02:24:23,0,1,1,0
2020-08-03 02:24:24,2,2,0,0
2020-08-03 02:24:25,3,1,3,0
2020-08-03 02:24:26,1,3,2,0
2020-08-03 02:24:27,1,1,2,0
2020-08-03 02:24:29,1,0,0,0
2020-08-03 02:24:30,1,1,1,0
2020-08-03 02:24:31,1,2,1,0
2020-08-03 02:24:32,1,1,2,0
2020-08-03 02:24:33,1,0,1,0
2020-08-03 02:24:35,1,1,1,0
2020-08-03 02:24:36,1,0,1,0
2020-08-03 02:24:37,3,2,3,0
2020-08-03 02:24:38,1,0,1,0
2020-08-03 02:24:39,2,0,1,0
2020-08-03 02:24:40,0,0,1,0
2020-08-03 02:24:41,3,0,0,0
2020-08-03 02:24:42,7,0,0,0
2020-08-03 02:24:43,5,1,3,0
2020-08-03 02:24:44,11,1,1,5
2020-08-03 02:24:45,18,0,0,0
2020-08-03 02:24:46,20,0,1,0
2020-08-03 02:24:47,29,0,1,0
2020-08-03 02:24:48,26,0,0,0
2020-08-03 02:24:49,16,0,0,0
2020-08-03 02:24:51,1,0,0,0
2020-08-03 02:25:14,2,0,0,0
2020-08-03 02:25:15,3,3,3,3
2020-08-03 02:25:16,2,3,1,1
2020-08-03 02:25:17,1,2,3,3
2020-08-03 02:25:18,3,0,1,1
2020-08-03 02:25:19,1,3,3,1
2020-08-03 02:25:20,1,1,1,0
2020-08-03 02:25:21,1,1,2,0
2020-08-03 02:25:23,5,0,0,0
2020-08-03 02:25:24,7,1,2,1
2020-08-03 02:25:25,6,0,1,0
2020-08-03 02:25:26,10,0,0,0
2020-08-03 02:25:27,13,0,0,0
2020-08-03 02:25:28,3,1,2,0
2020-08-03 02:25:30,1,0,1,0
2020-08-03 02:25:33,3,0,0,0
2020-08-03 02:25:34,2,0,0,0
2020-08-03 02:25:35,6,0,0,0
2020-08-03 02:25:36,2,0,0,0
2020-08-03 02:25:37,7,0,0,0
2020-08-03 02:25:38,4,0,0,0
2020-08-03 02:25:39,2,0,0,0
2020-08-03 02:25:44,5,5,1,1
2020-08-03 02:25:45,1,1,4,4
2020-08-03 02:25:46,0,0,1,0
2020-08-03 02:25:47,1,0,0,0
2020-08-03 02:25:48,0,1,1,0
2020-08-03 02:25:49,1,1,1,0
2020-08-03 02:25:50,2,1,1,0
2020-08-03 02:25:51,3,3,3,0
2020-08-03 02:25:52,1,2,2,0
2020-08-03 02:25:53,3,3,3,0
2020-08-03 02:25:54,2,2,2,0
2020-08-03 02:25:55,1,1,0,0
2020-08-03 02:25:56,2,1,2,0
2020-08-03 02:25:57,1,2,2,0
2020-08-03 02:25:58,1,1,1,0
2020-08-03 02:25:59,2,2,2,0
2020-08-03 02:26:00,2,1,1,0
2020-08-03 02:26:01,0,1,1,0
2020-08-03 02:26:02,3,3,1,0
2020-08-03 02:26:03,0,0,1,0
2020-08-03 02:26:04,5,2,2,0
2020-08-03 02:26:05,1,0,0,0
2020-08-03 02:26:06,5,1,0,0
2020-08-03 02:26:07,7,1,1,0
2020-08-03 02:26:08,2,0,0,0
2020-08-03 02:26:09,4,2,0,0
2020-08-03 02:26:10,0,0,1,0
2020-08-03 02:26:11,7,1,1,0
2020-08-03 02:26:12,3,1,0,0
2020-08-03 02:26:13,8,1,0,0
2020-08-03 02:26:14,9,4,3,2
2020-08-03 02:26:15,2,1,2,3
2020-08-03 02:26:16,4,0,2,0
2020-08-03 02:26:17,2,0,3,0
2020-08-03 02:26:18,1,0,1,0
2020-08-03 02:26:19,1,0,0,0
2020-08-03 02:26:20,1,0,2,0
2020-08-03 02:26:21,4,0,1,0
2020-08-03 02:26:22,8,0,0,0
2020-08-03 02:26:23,16,0,1,0
2020-08-03 02:26:24,13,0,0,0
2020-08-03 02:26:25,13,0,0,0
2020-08-03 02:26:26,9,0,0,0
2020-08-03 02:26:27,7,0,0,0
2020-08-03 02:26:28,7,0,0,0
2020-08-03 02:26:44,5,3,0,1
2020-08-03 02:26:45,1,3,4,4
2020-08-03 02:26:46,13,2,1,6
2020-08-03 02:26:47,2,0,0,0
2020-08-03 02:26:48,12,0,0,0
2020-08-03 02:26:49,14,1,0,1
2020-08-03 02:26:50,13,1,0,3
2020-08-03 02:26:51,19,0,0,0
2020-08-03 02:26:52,2,0,0,0
2020-08-03 02:26:53,4,0,0,0
2020-08-03 02:27:14,5,4,0,0
2020-08-03 02:27:15,8,5,0,0
2020-08-03 02:27:16,3,5,0,0
2020-08-03 02:27:17,8,4,0,0
2020-08-03 02:27:18,18,4,0,0
2020-08-03 02:27:19,12,3,0,0
2020-08-03 02:27:20,3,0,0,0
2020-08-03 02:27:21,6,0,0,0
2020-08-03 02:27:22,9,0,0,0
2020-08-03 02:27:23,8,0,0,0
2020-08-03 02:27:47,5,5,2,2
2020-08-03 02:27:48,1,0,4,4
2020-08-03 02:27:49,1,0,0,1
2020-08-03 02:27:50,1,0,2,0
2020-08-03 02:27:51,1,0,1,1
2020-08-03 02:27:52,1,0,0,0
2020-08-03 02:27:53,2,0,2,2
2020-08-03 02:27:54,1,0,1,0
2020-08-03 02:27:55,0,0,1,0
2020-08-03 02:27:56,2,0,2,0
2020-08-03 02:27:57,4,0,4,0
2020-08-03 02:27:59,1,0,1,0
2020-08-03 02:28:00,1,0,0,0
2020-08-03 02:28:01,3,0,2,0
2020-08-03 02:28:02,1,0,3,0
2020-08-03 02:28:03,3,0,3,0
2020-08-03 02:28:04,2,0,2,0
2020-08-03 02:28:05,1,0,1,0
2020-08-03 02:28:06,3,0,3,0
2020-08-03 02:28:07,2,0,2,0
2020-08-03 02:28:08,1,0,0,0
2020-08-03 02:28:09,6,0,2,0
2020-08-03 02:28:10,8,0,0,0
2020-08-03 02:28:11,4,0,0,0
2020-08-03 02:28:12,16,0,0,0
2020-08-03 02:28:13,3,0,0,0
2020-08-03 02:28:14,5,4,3,3
2020-08-03 02:28:15,3,2,3,2
2020-08-03 02:28:16,0,1,2,2
2020-08-03 02:28:18,1,1,0,0
2020-08-03 02:28:19,1,0,1,1
2020-08-03 02:28:20,2,3,1,2
2020-08-03 02:28:21,3,1,3,1
2020-08-03 02:28:22,1,2,3,3
2020-08-03 02:28:24,2,2,1,2
2020-08-03 02:28:25,7,1,1,0
2020-08-03 02:28:26,4,0,1,1
2020-08-03 02:28:27,14,1,0,0
2020-08-03 02:28:28,9,1,1,1
2020-08-03 02:28:29,3,0,1,1
2020-08-03 02:28:30,2,1,1,1
2020-08-03 02:28:31,3,0,0,0
2020-08-03 02:28:32,4,0,0,0
2020-08-03 02:28:33,6,0,0,0
2020-08-03 02:28:35,16,0,0,0
2020-08-03 02:28:44,6,5,1,2
2020-08-03 02:28:45,2,2,6,5
2020-08-03 02:28:46,1,1,2,1
2020-08-03 02:28:47,1,0,1,0
2020-08-03 02:28:49,1,0,1,0
2020-08-03 02:28:50,1,0,0,0
2020-08-03 02:28:51,3,2,4,2
2020-08-03 02:28:52,3,0,3,0
2020-08-03 02:28:54,1,0,1,0
2020-08-03 02:28:55,1,0,1,0
2020-08-03 02:28:56,2,0,1,0
2020-08-03 02:28:57,5,0,5,0
2020-08-03 02:28:58,3,0,2,0
2020-08-03 02:28:59,4,0,0,0
2020-08-03 02:29:00,14,0,1,0
2020-08-03 02:29:01,8,0,1,0
2020-08-03 02:29:02,2,0,0,0
2020-08-03 02:29:07,7,0,0,0
2020-08-03 02:29:17,5,0,5,5
2020-08-03 02:29:19,1,0,1,1
2020-08-03 02:29:21,2,0,1,1
2020-08-03 02:29:22,1,0,2,2
2020-08-03 02:29:23,1,0,0,0
2020-08-03 02:29:24,0,0,1,1
2020-08-03 02:29:25,4,0,0,3
2020-08-03 02:29:26,10,0,0,5
2020-08-03 02:29:27,23,0,0,2
2020-08-03 02:29:28,10,0,0,0
2020-08-03 02:29:29,4,0,0,0
2020-08-03 02:29:30,3,0,0,0
2020-08-03 02:29:31,1,0,0,0
2020-08-03 02:29:44,5,5,5,5
2020-08-03 02:29:45,4,2,1,1
2020-08-03 02:29:46,4,4,5,5
2020-08-03 02:29:47,1,3,2,2
2020-08-03 02:29:48,3,3,2,2
2020-08-03 02:29:49,4,0,2,2
2020-08-03 02:29:50,3,2,1,1
2020-08-03 02:29:51,4,0,1,1
2020-08-03 02:29:52,1,1,0,1
2020-08-03 02:29:53,0,0,1,0
2020-08-03 02:29:54,2,2,1,1
2020-08-03 02:29:55,2,2,2,3
2020-08-03 02:29:56,1,0,1,0
2020-08-03 02:29:57,15,1,1,1
2020-08-03 02:29:58,4,0,0,0
2020-08-03 02:29:59,6,0,0,0
2020-08-03 02:30:00,11,0,0,0
2020-08-03 02:30:14,5,5,5,5
2020-08-03 02:30:15,2,1,0,1
